rpg_box01,14.4401214373,-2.31068503563,2.92534590724,0.268996663547,0.641358969247,-0.0847003352289,0.713530182107,0.1,0.2,0.2
rpg_box01,6.64173645926,-0.739482101976,4.27116918573,0.268148956453,-0.739858257723,-0.466171029102,-0.404215867153,0.5,0.5,0.5
rpg_box01,12.3295700753,-0.735536884792,1.23435103073,0.20742823899,0.888781324935,0.114951344117,0.392208452995,0.343482330737,0.343482330737,0.343482330737
rpg_box01,2.64870829954,-2.59653899635,3.32330390993,0.829864723235,0.0773420885007,0.309562294925,-0.457726914259,0.45,0.45,0.45
rpg_box01,9.43053229618,-1.11940150479,3.32168221676,0.582243250995,-0.69359739905,-0.259563930106,-0.335472816916,0.25,0.25,0.25
rpg_box01,8.88269181847,0.731541754673,0.914149780491,0.0625833161315,0.696137595765,0.0825437070362,0.710395884513,0.25,0.25,0.25
rpg_box01,13.2529008201,1.42183654306,3.7775060648,0.714741002924,-0.649530540729,0.127160126223,0.226021409821,0.25,0.25,0.25
rpg_box01,5.00287693879,3.85310272311,3.16886227876,0.531385953273,-0.520078939796,0.55780639778,0.368780270135,0.25,0.25,0.25
rpg_box01,19.7117135966,-0.474369238674,3.48897457338,0.614828481232,-0.213560548672,-0.683923813091,0.329584660754,0.25,0.25,0.25
rpg_box01,20.2498676953,-4.31246179487,1.92478699437,0.365725076622,-0.290381378422,-0.00548331368093,0.884247565259,0.25,0.25,0.25
